2537671, 
2853326, 
2979019, 
4076541, 
3585440, 
3645449, 
4043161, 
8402235, 
1021106, 
3158105, 
3685316, 
8421724, 
2825731, 
3758979, 
1091028, 
2850038, 
3061012, 
823430, 
161702, 
2669534, 
20002130, 
1682599, 
7039096, 
425152, 
617841, 
3111957, 
3743641, 
819050, 
20096860, 
8976853, 
2474795, 
4343418, 
20106094, 
1371845, 
20104985, 
1763296, 
3171357, 
1991598, 
2180153, 
2883339, 
20182470, 
1420540, 
20192017, 
20201172, 
2918860, 
4104050, 
9555455, 
8978459, 
7040799, 
1394942, 
8655190, 
2995293, 
2792200, 
20250973, 
9792340, 
2705745, 
20203425, 
8361791, 
1425416, 
10123479, 
2356315, 
293890, 
3616357, 
8007897, 
9930007, 
20287522, 
3653121, 
1831202, 
2725848, 
2860625, 
4166418, 
922385, 
3727596, 
2055586, 
1236982, 
4857792, 
20191579, 
2114630, 
2471523, 
3260304, 
20424420, 
3174892, 
8729056, 
20480151, 
2967332, 
2010124, 
20428386, 
20447299, 
4168696, 
2154721, 
2300474, 
3881208, 
3800511, 
4849340, 
3899804, 
4380253, 
8479726, 
2917648, 
3844402, 
2616071, 
198674, 
4855733, 
20535150, 
2215593, 
1571366, 
3653546, 
3830544, 
8987642, 
2419802, 
4857419, 
8624647, 
251916, 
3776837, 
3210773, 
10183245, 
2716759, 
3842884, 
20563848, 
7050830, 
2789446, 
2637624, 
20578560, 
8839071, 
20625047, 
3148094, 
561061, 
9567250, 
20392444, 
3947029, 
1023328, 
10266850, 
9547928, 
20416666, 
1846209, 
2940670, 
861208, 
3232404, 
252690, 
1582970, 
4253708, 
20662064, 
20698866, 
20162916, 
2254752, 
20429059, 
20168379, 
20658672, 
3578268, 
8509207, 
8639478, 
8543973, 
3008344, 
1993057, 
1006551, 
2826006, 
3880778, 
2966935, 
4932479, 
2369360, 
339964, 
2122418, 
2467465, 
7064985, 
8569058, 
9533636, 
20684159, 
9526062, 
2645691, 
896388, 
4291856, 
2945152, 
9583326, 
7072417, 
9651406, 
9666552, 
3516288, 
2158184, 
4259576, 
3244189, 
4301593, 
9528529, 
3961476, 
3911045, 
9639656, 
1968254, 
544430, 
8432071, 
4255151, 
2556335, 
4312910, 
1162608, 
8676175, 
268620, 
8629458, 
3035742, 
8639301, 
149530, 
2936818, 
4924851, 
9645873, 
2602420, 
7027006, 
8682830, 
585794, 
9546322, 
139657, 
144936, 
8679336, 
8689976, 
7004845, 
8744155, 
4816169, 
8335176, 
9647284, 
3251044, 
806256, 
8772196, 
109466, 
4032362, 
3090246, 
3289850, 
2385224, 
9697150, 
2987680, 
2172680, 
3130298, 
1806032, 
9601505, 
2105956, 
2536087, 
2559550, 
985690, 
9749796, 
125112, 
3192460, 
3585634, 
2412386, 
3655158, 
9550974, 
7028650, 
8650186, 
2857838, 
7021427, 
2403721, 
2782932, 
8842597, 
4332369, 
2566942, 
3526979, 
2833035, 
525749, 
1615319, 
2163112, 
20335024, 
9747136, 
2790085, 
9594370, 
2303648, 
856572, 
4815002, 
2878288, 
4013502, 
9594743, 
10056436, 
9609544, 
290122, 
2268862, 
1320724, 
2692712, 
92026532, 
9739194, 
1741970, 
3116259, 
116859, 
4081190, 
3543159, 
2658546, 
2376450, 
20717359, 
455331, 
2507846, 
2203562, 
10252213, 
3898885, 
9938020, 
9744693, 
1689498, 
3213660, 
8749845, 
3685570, 
10343101, 
9555408, 
3531292, 
4170215, 
3885792, 
4334763, 
2246790, 
2837846, 
1037871, 
8891416, 
2250633, 
1945422, 
2242012, 
3730566, 
2587065, 
20416284, 
2559243, 
2424608, 
20983423, 
1504432, 
20918521, 
20176482, 
3068070, 
2124542, 
20448032, 
21015990, 
2720870, 
10077959, 
8759334, 
2876771, 
132600, 
2770681, 
2324618, 
8666065, 
20349924, 
226450, 
2043668, 
3736578, 
2171100, 
8867387, 
1555428, 
425809, 
110466, 
119428, 
2863096, 
20067470, 
20845637, 
8539545, 
20762948, 
8427582, 
21126515, 
1265047, 
3050459, 
2246863, 
9734934, 
2321136, 
10241186, 
3107311, 
2958205, 
9656728, 
10144795, 
2080382, 
311700, 
2663598, 
9528868, 
2639932, 
2722701, 
8897802, 
4886501, 
21202456, 
20961166, 
20640730, 
3796182, 
8966826, 
150352, 
3775170, 
8303404, 
20173127, 
20337866, 
9773999, 
3952918, 
2472046, 
1574330, 
1045120, 
3819439, 
9612917, 
8879874, 
9727182, 
20400953, 
2144935, 
2207480, 
3020896, 
21289994, 
839718, 
711482, 
20000958, 
290927, 
2915155, 
8653334, 
20214514, 
9751286, 
3142823, 
9875204, 
3712670, 
3240412, 
2492823, 
10519145, 
3991645, 
2635913, 
2701378, 
3025966, 
2477117, 
20256900, 
4972416, 
85785, 
1616807, 
3896420, 
2516492, 
2891809, 
903568, 
2624326, 
21411116, 
20316373, 
20287522, 
1889137, 
9617273, 
3316647, 
3920050, 
20641091, 
20302825, 
2741819, 
20266958, 
1825529, 
9761981, 
3539706, 
3805974, 
2620192, 
20131270, 
556872, 
2115669, 
1288260, 
1473011, 
2255262, 
2741363, 
2531826, 
503054, 
2479945, 
8897918, 
2649019, 
1290131, 
20184922, 
20317316, 
8854240, 
9738425, 
1635298, 
3389109, 
20633422, 
5200012, 
2369718, 
8588667, 
39096962, 
1061339, 
3033514, 
21507908, 
3650688, 
3050459, 
4240921, 
2995433, 
4503528, 
9506235, 
1864253, 
20464353, 
9618390, 
9654978, 
1168142, 
21515670, 
10010563, 
2845955, 
3509308, 
9937824, 
